id,fecha,user_id,audio,duracion,time_inicio,time_fin,nota_0,texto0,keystroke0,nota_1,nota_2,nota_3,nota_4,nota_5,nota_6,nota_7,nota_8,nota_9,nota_10,nota_11,nota_12,nota_13,nota_14,nota_15,nota_16,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,boton1,texto1,keystroke1,boton2,texto2,keystroke2,acciones,selection,alternativas,etapa,boton_out1,boton_out2,preg1_ico,preg2_ico,preg3_ico,preg4_ico,preg5_ico,preg6_ico,preg7_ico,preg8_ico,preg9_ico,preg10_ico,preg11_ico,preg12_ico,preg13_ico,preg14_ico,preg15_ico,preg16_ico,preg17_ico,preg18_ico
2262,3/28/21 11:13,531,1,0:10,12:26:43,12:29:09,5,No es suficientemente persuasivo para atraer al transeunte ,60,2.8,3.1,2.9,1.2,2.8,5,5.6,5.8,4.7,5.3,5.8,,2.3,,2.3,2.4,12:28:22,12:26:48,12:26:56,12:27:01,12:27:10,12:27:14,12:27:17,12:27:19,12:27:22,12:27:24,12:27:27,12:27:30,,12:27:34,,12:27:41,12:27:43,,,no,,0,,,,1 (12:26:45) | 1 (12:28:02),30,3,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,3/28/21 11:17,531,94,0:48,12:29:09,12:32:36,6.1,"Es capaz de mantener la conversacion con el transeunte, lgrando captar la atenciÃ³n de este. ",119,5.6,4,5.6,4,5.3,6.3,5.9,5.7,5.8,5.8,5.7,,5.2,,5.8,4,12:31:58,12:30:00,12:30:14,12:30:20,12:30:26,12:30:29,12:30:31,12:30:33,12:30:35,12:30:39,12:30:41,12:30:44,,12:30:48,,12:30:52,12:30:58,,,si,al pedir infomacion comercial y de servicio telefonico. ,93,,,,1 (12:29:11) | 1 (12:30:04) | 2 (12:30:07),43,3,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,3/28/21 11:20,531,201,1:33,12:32:36,12:36:12,4.8,"muy informal, se da muchas vueltas en el tema sin llegar a un punto en especifico ",118,5.3,2.6,6.7,2.5,3.3,2.3,2.4,2.4,5,1.3,1.2,,1.9,,5.6,1.3,12:35:33,12:32:47,12:33:00,12:33:07,12:33:23,12:33:33,12:33:42,12:33:44,12:33:46,12:33:51,12:33:55,12:33:58,,12:34:03,,12:34:08,12:34:16,,,si,"preguntas sobre su situaciÃ³n laboral, y palabras de apoyo para su situacion ",134,,,,1 (12:32:38),18,3,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,3/28/21 11:59,389,1,0:10,13:03:58,13:15:04,5,NO RESULTO CONVINCENTE EN SU COMETIDO.,98,3,3.8,2.5,4.5,4,0,5,6,4.5,5.5,4.7,,4.5,,4.8,4.2,13:12:49,13:04:55,13:06:23,13:06:49,13:07:53,13:08:22,,13:08:54,13:09:13,13:09:46,13:10:13,13:12:11,,13:12:23,,13:10:41,13:11:00,,,no,,0,,,,1 (13:04:09) | 1 (13:05:58) | 1 (13:11:44),5,1,CP,,,1,1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
2266,3/28/21 12:08,389,94,0:48,13:15:14,13:24:23,6,LE FALTÃ’ MAS ÃŒMPETU CON EL USUARIO,48,6,5.8,6.5,6.3,6.2,5.8,6.7,6.3,6.1,5.9,5.7,,5,,4.9,5.9,13:23:19,13:17:45,13:18:58,13:19:25,13:19:49,13:20:01,13:20:39,13:20:53,13:21:01,13:22:02,13:22:10,13:22:18,,13:22:29,,13:22:40,13:22:56,,,no,,0,,,,3 (13:16:34) | 1 (13:16:37) | 2 (13:16:40) | 1 (13:16:42) | 4 (13:16:44) | 2 (13:16:49) | 1 (13:16:51) | 1 (13:18:38) | 2 (13:18:44) | 1 (13:21:23) | 2 (13:21:50),15,1,CP,,,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2267,3/28/21 12:13,389,201,1:33,13:24:23,13:29:12,5.9,ME PARECIÃ’ ALGO CONFIANZUDO,30,7,4.5,5.7,3.7,6,5.5,4.6,5.9,5,5.5,6,,4.9,,4.6,5,13:28:18,13:24:52,13:25:10,13:25:28,13:25:39,13:25:51,13:26:04,13:26:13,13:26:25,13:26:37,13:26:46,13:26:59,,13:27:11,,13:27:21,13:27:26,,,si,HIZO MENCION AL PAÃŒS DE ORIGEN ,54,,,,1 (13:24:38),13,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,3/28/21 13:21,432,1,0:10,14:33:46,14:37:32,5.9,"Me parece muy amable y simpÃ¡tica la niÃ±a lo Ãºnico que le ""corregirÃ­a"" es que baja el tono de lo que dice al final de la frase cuando se da cuenta que no le tomara atenciÃ³n creo que deberÃ­a terminar con la misma energÃ­a que empezo",252,3.9,2.1,1,3.7,6,6.1,7,7,0,5.8,6.4,,5.8,,1,1,14:35:46,14:33:57,14:34:23,14:34:15,14:34:31,14:34:42,14:34:41,14:34:49,14:34:51,,14:35:02,14:35:07,,14:35:12,,14:35:19,14:35:23,,,no,,0,,,,1 (14:33:50) | 1 (14:34:04),49,5,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,3/28/21 13:25,432,94,0:48,14:37:32,14:41:33,5.9,"creo que entrega mucha informaciÃ³n, me genera un poco de desconfianza el hecho de que no se a que instituciÃ³n le estaba aportando o dar mis datos de cuenta no me gustarÃ­a, tal vez no el siete por que fue demasiado  rÃ¡pido",244,4.4,6.5,1,7,5.9,7,0,4.7,4,0,3.4,,3.4,,3.2,2.1,14:39:25,14:39:35,14:38:07,14:38:12,14:38:29,14:38:33,14:38:35,,14:38:42,14:38:45,,14:38:56,,14:38:59,,14:39:04,14:39:08,,,no,,0,,,,1 (14:37:34) | 1 (14:39:27) | 2 (14:39:36),68,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,3/28/21 13:26,565,1,0:10,14:44:40,14:49:10,5,La nota porque debe tratar de explicar para que va la campaÃ±a,67,7,5,3.8,1,6,7,7,7,4.5,6,6,,1,,1,5,14:47:54,14:45:07,14:45:28,14:45:59,14:46:10,14:46:20,14:46:24,14:46:29,14:46:32,14:46:39,14:46:46,14:47:00,,14:47:05,,14:47:14,14:47:31,,,no,,0,,,,1 (14:44:59) | 1 (14:45:43),35,1,R2P_R,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,3/28/21 13:29,432,201,1:33,14:41:33,14:44:57,6.7,creo que fue muy natural y menos fingido que los anteriores se escucho mas espontÃ¡neo y no tan desesperado lo Ãºnico que no me agrado fue que repitiera lo de persona de buen corazÃ³n muy manipuladora esa frase Ã³sea si no puedo ayudar soy de mal corazÃ³n?,260,7,5.8,7,7,5.1,3.2,5.3,5.1,4,3.1,6.2,,1,,1,1,14:43:30,14:41:51,14:41:55,14:41:59,14:42:05,14:42:09,14:42:20,14:42:37,14:42:48,14:42:53,14:43:05,14:43:10,,14:43:12,,14:43:16,14:43:18,,,no,,0,,,,1 (14:41:35),87,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,3/28/21 13:30,565,94,0:48,14:49:11,14:52:40,6,`Porque da la informacion necesaria para la campaÃ±a.,56,7,6.1,7,7,6,7,7,7,6,6,6,,1,,1.1,6,14:52:03,14:50:34,14:50:40,14:50:43,14:50:49,14:50:55,14:51:01,14:51:05,14:51:08,14:51:13,14:51:17,14:51:26,,14:51:30,,14:51:37,14:51:44,,,no,,0,,,,1 (14:49:35),60,5,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,3/28/21 13:34,565,201,1:33,14:52:40,14:56:41,6,Porque entrega informacion sobre la campaÃ±a pero es mucha la informacion,74,7,5,7,6,7,7,7,7,6,7,7,,1,,1,6,14:55:59,14:54:34,14:54:41,14:54:45,14:54:54,14:54:57,14:54:59,14:55:03,14:55:08,14:55:16,14:55:21,14:55:23,,14:55:25,,14:55:29,14:55:35,,,no,,0,,,,1 (14:52:59),20,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,3/28/21 14:02,297,1,0:10,15:12:36,15:18:02,6.7,Porque lo hizo bien.,20,6.8,6.8,4.5,6.1,6.4,6.5,6.9,6.9,1.4,4.4,4,,2.5,,2.4,4.8,15:17:09,15:13:28,15:14:06,15:15:04,15:15:20,15:15:25,15:15:30,15:15:33,15:15:45,15:15:50,15:15:57,15:16:00,,15:16:19,,15:16:23,15:16:28,,,,"No , nada",9,,,,1 (15:12:42) | 1 (15:13:45) | 1 (15:14:47) | 1 (15:14:49),55,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,3/28/21 14:02,511,1,0:10,15:09:32,15:18:16,4,"Al comienzo la voluntaria se expresa mas enÃ©rgica y luego va disminuyendo el volumen al notar el desinterÃ©s del transeÃºnte, la nota corresponde a esa perspectiva de la evaluaciÃ³n.",520,5,4,1,6,4,4.7,7,5,1,2,4,,7,,5,1,15:12:35,15:09:54,15:10:13,15:10:17,15:10:47,15:10:54,15:11:02,15:11:06,15:11:15,15:11:19,15:11:27,15:11:34,,15:11:40,,15:11:44,15:11:47,,,no,No mencionÃ³ nada de Ã­ndole personal.,74,,,,1 (15:09:37) | 1 (15:10:34) | 2 (15:10:39),40,4,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,3/28/21 14:06,297,94,0:48,15:18:02,15:21:55,6.6,Buen voluntario.,16,6.6,5.4,5.8,6.6,6.5,6.4,6.4,6.7,3.6,5.3,5.7,,5.4,,4.8,1.9,15:21:06,15:19:47,15:19:52,15:19:59,15:20:03,15:20:07,15:20:11,15:20:14,15:20:18,15:20:21,15:20:26,15:20:34,,15:20:36,,15:20:41,15:20:56,,,,,0,,,,1 (15:18:28),55,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,3/28/21 14:09,538,1,0:10,15:10:55,15:24:47,4,"El voluntario no se presenta de manera adecuada, realiza la peticiÃ³n de manera rÃ¡pida y poco clara. Al expresar la peticiÃ³n al transeÃºnte, su tono de voz va en decadencia por lo que no se logra entender la razÃ³n del aporte voluntario.",319,5.2,3.3,2.1,1.7,1.1,1.6,4.4,3.3,1.1,1.9,1.3,,2,,6,1,15:21:15,15:11:16,15:11:26,15:11:35,15:11:42,15:12:06,15:12:11,15:12:16,15:12:20,15:12:24,15:12:30,15:14:12,,15:14:20,,15:14:31,15:17:36,,,no,"El voluntario no refiere ninguna frase de Ã­ndole personal al transeÃºnte, sÃ³lo realiza  una interrogante.",237,,,,1 (15:10:57) | 1 (15:18:08) | 2 (15:18:17),30,2,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,3/28/21 14:09,429,1,0:10,15:20:40,15:24:50,5.6,Podria haber empezado por explicar la importancia de la fundaciÃ³n y para que seutilizan los recursos,137,6.4,5,5.8,4,5.1,6.1,6.6,6.6,4.9,6.6,5.6,,2.5,,1.6,5.1,15:23:11,15:20:56,15:21:02,15:21:08,15:21:21,15:22:03,15:22:07,15:22:12,15:22:15,15:22:18,15:22:23,15:22:29,,15:22:34,,15:22:38,15:22:45,,,no,,0,,,,1 (15:20:45),46,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,3/28/21 14:09,297,201,1:33,15:21:55,15:25:08,5.6,,0,5.7,4.7,4.8,5.9,4.9,5.6,5.7,5.4,4.9,4.6,4.1,,5.2,,3,4,15:25:00,15:23:34,15:23:39,15:23:42,15:23:46,15:23:51,15:23:56,15:24:13,15:24:19,15:24:22,15:24:31,15:24:36,,15:24:38,,15:24:43,15:24:53,,,,,0,,,,1 (15:22:24),17,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,3/28/21 14:11,511,94,0:48,15:18:16,15:26:39,4.5,"La nota corresponde al desempeÃ±o que a pesar de ser enÃ©rgico y claro, no  menciona la instituciÃ³n para la cuÃ¡l se esta recolectando el dinero por lo que a mi parecer genera una desconfianza de inmediato y al mencionar luego tarjetas comerciales se crea un rechazo automÃ¡tico por parte del transeÃºnte.",415,7,7,1,7,3,7,6.5,6.5,1.7,2.2,1,,2.5,,5,1,15:24:16,15:19:18,15:19:26,15:21:13,15:21:19,15:21:29,15:21:32,15:21:38,15:21:43,15:21:51,15:21:56,15:22:03,,15:22:07,,15:22:14,15:22:17,,,si,La voluntaria  pregunta por los  servicios telefÃ³nicos y de tarjetas comerciales  a la transeÃºnte.,158,,,,1 (15:18:20) | 1 (15:19:31) | 1 (15:20:57) | 2 (15:21:08) | 1 (15:22:42),39,5,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,3/28/21 14:12,429,94,0:48,15:24:50,15:28:31,6.3,Da informaciÃ³n relevante ,28,6.4,6.5,6.7,6.4,6.6,6.6,6.3,6.4,3.5,6.4,6.6,,1.6,,1.3,5.5,15:27:41,15:25:53,15:26:02,15:26:07,15:26:09,15:26:12,15:26:14,15:26:15,15:26:25,15:26:54,15:26:38,15:26:40,,15:26:44,,15:27:12,15:27:23,,,no,,0,,,,1 (15:25:01),75,2,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,3/28/21 14:16,538,94,0:48,15:24:47,15:31:47,6,"El voluntario se presenta de manera persuasiva, adecuada y respetuosa. Lo Ãºnico que sugiero en Ã©l es realizar una presentar mÃ¡s acotada y menos rÃ¡pida, pues esto puede no generar rechazo para la persona que transita en contra el tiempo.",452,6.9,6,6,5,5.8,7,7,6.5,1.1,5.6,6.9,,4.9,,3,4.8,15:28:47,15:25:21,15:25:51,15:26:04,15:26:24,15:26:36,15:26:40,15:26:44,15:26:56,15:27:03,15:27:08,15:27:51,,15:27:58,,15:28:05,15:28:14,,,no,,0,,,,1 (15:24:50) | 1 (15:25:40) | 2 (15:25:42),70,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,3/28/21 14:16,511,201,1:33,15:26:40,15:32:24,2.6,Los fundamentos para ser parte del Hogar de Cristo me parecen muy redundantes.,110,7,1,6,1,1,2,7,4.7,1,1,2.2,,5.5,,7,1,15:31:46,15:28:13,15:28:19,15:28:31,15:28:52,15:28:55,15:29:02,15:29:06,15:29:13,15:29:20,15:29:30,15:29:35,,15:29:40,,15:29:42,15:29:47,,,si,"Solo le pregunta si ""estÃ¡ complicada"" y le desea buena suerte por el desempleo de la transeÃºnte.  ",211,,,,1 (15:26:46) | 2 (15:26:52) | 1 (15:27:29) | 1 (15:30:21) | 3 (15:30:23) | 4 (15:30:24) | 2 (15:30:31) | 1 (15:30:32) | 2 (15:30:33),26,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,3/28/21 14:18,429,201,1:33,15:28:31,15:34:20,5.4,Lenguaje informal,18,3.5,5.2,5.1,5.1,6.2,6.2,6.2,6.1,5.4,5.4,5.3,,3.3,,3.8,5.4,15:33:58,15:32:43,15:32:49,15:32:59,15:33:07,15:33:10,15:33:12,15:33:15,15:33:18,15:33:23,15:33:31,15:33:33,,15:33:40,,15:33:45,15:33:48,,,no,,0,,,,1 (15:28:44) | 2 (15:28:52) | 1 (15:31:13),38,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,3/28/21 14:22,538,201,1:33,15:31:47,15:37:47,2.8,El voluntario es poco claro al expresar la peticiÃ³n. Es demasiado informal para ofrecer y dirigirse al transeÃºnte.,201,6,1.5,4,1,2.3,2.5,1.7,2.1,1,2.7,3.1,,1,,6.8,7,15:36:40,15:33:50,15:34:06,15:34:17,15:34:21,15:34:27,15:34:31,15:34:36,15:34:38,15:34:42,15:34:46,15:34:50,,15:34:52,,15:34:54,15:34:59,,,si,"Se dirige a ella informalmente, asegurando que es venezolana, algo innecesario para la labor/voluntariado que estÃ¡ ejerciendo.",194,,,,1 (15:31:49) | 1 (15:34:00) | 2 (15:34:03) | 1 (15:35:50) | 2 (15:36:05),15,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,3/28/21 14:53,468,1,0:10,15:55:55,16:08:59,4.9,"Mi nota es especificamente por el trato de respeto que le brinda la voluntaria al transeunte  ,se dirige a ella de manera calmada y agradece al final de la conversacion , aunque por otro lado su falta de entusiasmo y persuasion hacia el transeunte no le permite obtener la completa atencion de este. ",327,5,2,4.7,3.1,0,1.3,6.7,5.1,1.1,0,6.1,,0,,1.1,2.5,16:06:00,15:56:54,15:58:00,15:58:49,15:59:08,,16:00:00,16:00:28,16:00:37,16:01:05,,16:02:02,,,,16:02:44,16:03:11,,,no,"No considero que el voluntario se exprese hacia la persona de manera personal , solo le explica de manera  precisa su intension  respecto la colaboracion con el centro del cual es voluntaria. ",247,,,,1 (15:56:07),20,1,R2P_R,,,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0
2287,3/28/21 15:14,468,94,0:48,16:08:59,16:30:09,6,"utiliza un lenguaje adecuado para dirigirse al transeunte , logra captar su atencion ademas de  explicar de manera simple sus intenciones ",189,7,6.1,5.5,6.5,5.8,6,7,6.6,4.5,5.6,4.8,,2.5,,2.9,7,16:23:37,16:11:36,16:11:53,16:13:43,16:14:16,16:16:13,16:16:11,16:16:23,16:16:32,16:16:42,16:16:53,16:17:01,,16:17:37,,16:18:57,16:19:03,,,no,"no dice nada de indole personal , solo se dedica a explicar la funcion que se encuentra cumpliendo y cuales son los medios para llegar a ser voluntaria de la asociacion ",183,,,,1 (16:10:41) | 1 (16:11:41) | 2 (16:11:43) | 1 (16:12:02) | 2 (16:12:09),66,1,R2P_R,,,1,1,2,1,2,1,1,1,0,1,2,1,1,1,2,1,1,0
2288,3/28/21 15:18,444,1,0:10,16:28:05,16:33:59,3.1,"Porque le falta transmitir simpatia, confianza y seguridad a los transeuntes",116,2.6,2.3,2.1,2.1,1,1,7,7,1,1,2.3,,5.1,,1,1,16:32:04,16:28:31,16:28:44,16:29:05,16:29:18,16:29:25,16:29:30,16:29:38,16:29:44,16:29:55,16:29:58,16:30:03,,16:30:18,,16:30:37,16:30:44,,,no,Porque no transmite confianza,47,,,,1 (16:28:15),15,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,3/28/21 15:22,468,201,1:33,16:30:09,16:38:14,6.6,"El voluntario logra entregar toda la informacion necesaria para incorporar nuevos socios, ademas es amable y carismatico con el transeunte. ",144,6.8,5.4,6.9,6.1,6.9,6.4,6.9,6.9,1.7,5.1,6.8,,5.1,,1.2,5.9,16:36:51,16:32:26,16:32:23,16:33:12,16:33:24,16:33:35,16:33:45,16:33:53,16:34:00,16:34:15,16:34:24,16:34:32,,16:34:44,,16:35:17,16:35:29,,,si,"si le pregunta por su nacionalidad "" tu eres Venezolana""  ",66,,,,1 (16:30:19),83,1,R2P_R,,,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2290,3/28/21 15:23,386,1,0:10,16:35:49,16:39:11,5.5,"Te otorgo esa nota ya que solo se queda con un no gracias, pero en realidad no explica para que es la fundaciÃ³n y que es lo que realiza.",158,5.3,4.7,3.2,3.2,5.3,5.5,6.1,5.4,4.9,4.5,5,,3.3,,4.5,4,16:37:37,16:36:01,16:36:11,16:36:20,16:36:26,16:36:30,16:36:40,16:36:44,16:36:48,16:36:53,16:36:59,16:37:01,,16:37:04,,16:37:09,16:37:13,,,no,,0,,,,1 (16:35:51) | 1 (16:38:19),40,2,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,3/28/21 15:24,444,94,0:48,16:33:59,16:40:03,6,Me parece muy respetuoso y confiable,60,6.9,6.1,1.2,6.9,6.9,7,7,7,4.6,6.4,6.2,,3,,1,3.3,16:39:14,16:35:23,16:35:32,16:37:04,16:37:18,16:37:24,16:37:30,16:37:36,16:37:39,16:37:47,16:37:49,16:37:52,,16:38:00,,16:38:05,16:38:15,,,no,El voluntariado fue muy repetuoso,49,,,,1 (16:34:31) | 1 (16:35:44),74,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,3/28/21 15:26,386,94,0:48,16:39:11,16:42:29,5.8,"Creo que efectivamente el voluntario es capaz de explicar para que es la campaÃ±a y como puede ayudar a las personas involucradas, pero le falta cerrar el tema antes de preguntar si desearÃ­a participar.",231,6.1,5,5.6,6,5.5,6,6,5.8,5.8,5.4,6,,3.5,,2.8,2.5,16:41:01,16:39:28,16:40:04,16:40:07,16:40:20,16:40:16,16:40:25,16:40:26,16:40:32,16:40:37,16:40:40,16:40:43,,16:40:48,,16:40:52,16:40:54,,,no,,0,,,,1 (16:39:14),60,2,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,3/28/21 15:28,386,201,,16:42:29,16:44:28,4.2,No encuentro ls palabras adecuadas,35,4.6,4.4,4.4,4.3,4.5,4.5,4.7,4.4,4.5,4.5,4.5,,4.5,,4.5,3.3,16:44:03,16:43:35,16:43:37,16:43:39,16:43:39,16:42:59,16:43:42,16:43:43,16:43:44,16:43:46,16:43:47,16:43:48,,16:43:49,,16:43:51,16:43:52,,,no,,0,,,,3 (16:42:50) | 4 (16:43:24) | 3 (16:43:25) | 4 (16:43:25) | 3 (16:43:27),22,2,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,3/28/21 15:29,444,201,1:33,16:40:03,16:44:54,7,Porque me parece excelente,33,7,6.9,6.9,7,7,7,0,7,3.2,5.6,7,,4.6,,1,3.4,16:44:19,16:41:53,16:41:57,16:42:02,16:42:11,16:42:16,16:42:19,,16:42:32,16:42:36,16:42:45,16:42:47,,16:42:54,,16:43:13,16:43:17,,,si,Me parece una persona muy empÃ¡tica y de buen corazÃ³n.,94,,,,1 (16:40:15),82,2,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,3/28/21 15:30,473,1,0:10,16:30:07,16:46:03,6,"Porque el voluntario se acerca y habla con respeto y amabilidad al transeunte, le comunica que la fundacion se encuentra en campaÃ±a y le pregunta si quiere colaborar sin ser insistente ni incomodarlo. Sin embargo, no menciona que buscan socios que puedan realizar un aporte mensual.",424,3,2.6,4,4.2,3.5,4,5.4,5.4,1.5,1.5,5,,1,,1.5,1,16:42:48,16:30:26,16:31:17,16:32:54,16:33:11,16:34:32,16:34:53,16:35:08,16:35:27,16:36:26,16:36:29,16:36:48,,16:37:11,,16:37:26,16:37:45,,,no,,0,,,,1 (16:30:09) | 1 (16:32:05) | 1 (16:39:30) | 1 (16:43:00),14,1,R2P_R,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
2296,3/28/21 15:32,616,1,0:10,16:42:50,16:48:20,4,"Fue respetuoso y amigable, pero no fue persuasivo. No entrego suficiente informaciÃ³n con respecto al proyecto.",182,2.5,3.5,3.5,3.5,0,5,4.5,5,2,4.5,5,,3.5,,2,2,16:47:24,16:43:24,16:44:09,16:44:59,16:45:13,,16:45:40,16:46:09,16:46:07,16:46:23,16:46:31,16:46:41,,16:46:49,,16:46:59,16:47:09,,,no,,0,,,,1 (16:43:09) | 1 (16:43:32) | 1 (16:44:02),40,4,R2P_G,,,1,2,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2297,3/28/21 15:36,616,94,0:48,16:48:20,16:52:20,5,"Encuentro que independiente del resultado, fue una voluntaria simpatica, convencida de su proyecto y respetuosa.",228,6.5,5,6,4.5,5,5.5,6,5.5,2,5.5,5,,4.5,,3.5,3.5,16:51:24,16:49:31,16:49:59,16:49:55,16:50:17,16:50:21,16:50:24,16:50:33,16:50:39,16:50:47,16:50:52,16:50:56,,16:51:02,,16:51:12,16:51:15,,,no,,0,,,,1 (16:48:27) | 1 (16:49:37) | 2 (16:49:40),65,1,R2P_G,,,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,3/28/21 15:40,473,94,0:48,16:46:03,16:55:39,7,"Porque el voluntario le comunica al transeunte toda la informacion necesaria para aportar a la fundacion y la razon por la que se esta recaudando dinero, de forma amable, respetuosa, sin ser insistente y agradeciendo por el tiempo y la atencion.",343,7,4.5,7,6,5.6,7,7,6,4,4.5,6,,3.5,,1.8,1,16:51:43,16:47:41,16:48:35,16:48:50,16:48:58,16:49:04,16:49:08,16:49:18,16:49:24,16:49:29,16:49:43,16:49:49,,16:49:54,,16:50:07,16:50:12,,,no,,0,,,,1 (16:46:39) | 1 (16:48:25) | 1 (16:50:46),35,1,R2P_R,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
2299,3/28/21 15:41,616,201,1:33,16:52:20,16:57:05,2,Encuentro que fue irrespetuoso y poco claro sobre el rol del hogar de cristo. Uso lenguaje poco formal ademÃ¡s (cachai en repetitivas ocasiones),251,6,2,5,1,6,3.5,2,4,2.5,3.4,2,,2,,5,2,16:55:41,16:54:06,16:54:15,16:54:19,16:54:40,16:54:43,16:54:46,16:56:02,16:54:59,16:54:54,16:55:01,16:55:05,,16:55:09,,16:55:12,16:55:16,,,si,"Le dijo que era venezolana, encuentro que aunque el lo asuma, no tiene derecho ni relacion con la causa, tratar ese tema",179,,,,1 (16:52:30) | 1 (16:54:07) | 2 (16:54:10),20,4,R2P_G,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,3/28/21 15:49,331,1,0:10,17:03:51,17:05:32,5.5,Le falta entusiasmo y entregar mÃ¡s informaciÃ³n ,45,5.3,3.1,1.8,2,5.1,3,5.3,4.9,2.8,5.1,5.5,,5.3,,5.6,2.8,17:04:58,17:04:06,17:04:10,17:04:14,17:04:18,17:04:22,17:04:24,17:04:27,17:04:28,17:04:31,17:04:34,17:04:36,,17:04:38,,17:04:39,17:04:42,,,no,,0,,,,1 (17:03:55),52,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,3/28/21 15:50,436,1,0:10,17:33:01,17:37:13,5,"La voz de la voluntaria parece mÃ¡s lastimera que nada. No genera demasiada empatia. Sin embargo, es respetuosa.",187,3.4,3.2,1.2,4.4,3.1,6.2,6.9,5.5,4.7,4.5,4.6,,5.6,,5.7,1.1,17:35:19,17:33:18,17:33:31,17:33:52,17:34:03,17:34:10,17:34:15,17:34:18,17:34:22,17:34:26,17:34:31,17:34:37,,17:34:48,,17:34:55,17:34:58,,,no,,0,,,,1 (17:33:06) | 1 (17:33:38),5,1,R2P_R,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,3/28/21 15:51,331,94,0:48,17:05:32,17:07:05,4.7,EnÃ©rgica y clara ,34,6.1,3.4,6,6,5,5.7,6.1,6.4,4,6.6,5.9,,3.1,,5.4,3.1,17:06:47,17:06:12,17:06:16,17:06:18,17:06:21,17:06:24,17:06:26,17:06:28,17:06:30,17:06:31,17:06:33,17:06:34,,17:06:37,,17:06:39,17:06:41,,,no,,0,,,,1 (17:05:35),67,1,CP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
